微博id,uni_id,url,主页,发布时间,国家,城市,微博bid,微博作者,微博内容,性别,情感倾向,点赞数,爬取时间,用户关注数,用户简介,省份,粉丝数,评论数,转发数
5281491251.0,,https://m.weibo.cn/detail/P3E3Ei88G,https://m.weibo.cn/u/7911949207?,2024-12-06 21:00:02,中国,青岛,P3E3Ei88G,信网,山东大学SDU 国考结束了，省考冲起来啦考前来一波划重点！#公务员考试##省考##山东省考# ,f,0.9999578962301778,0.0,2024-12-08 21:20:58,114.0,,山东,1,0.0,0.0
5305157796.0,,https://m.weibo.cn/detail/P3t2GkMF0,https://m.weibo.cn/u/7721756536?,2024-12-05 16:57:27,中国,德州,P3t2GkMF0,爱武城,山东大学(青岛校区)近期的好吃的 ,m,0.9984050300936732,0.0,2024-12-08 21:20:58,19.0,iiii,山东,3,1.0,0.0
5375248381.0,OD3GLjVh9,https://m.weibo.cn/detail/OD3GLjVh9,https://m.weibo.cn/u/3221854141?,2024-10-24 19:51:25,中国,北京,,刘昊霖Andy,#政务速递#【周乃翔在济南市调研科技创新工作时强调 强化科技创新和产业创新深度融合 为推动高质量发展注入强劲动力】12月3日，省委副书记、省长周乃翔在济南市调研科技创新工作。他强调，要深入学习贯彻习近平总书记重要指示精神，认真落实党中央、国务院决策部署，按照省委工作要求，深入实施创新驱 ...全文,f,0.9999999936810372,0.0,2024-12-08 21:20:58,291.0,“微博济南”是济南市政府官方微博，由济南市信息中心运维。在这里，您可以了解到济南市最新的政务信息。,北京,157.1万,0.0,0.0
5772117184.0,,https://m.weibo.cn/detail/P3U71yvHM,https://m.weibo.cn/u/5772117184?,2024-12-08 13:52:19,中国,济南,P3U71yvHM,请叫我孙卷卷,中国研究生数学建模竞赛颁奖典礼圆满结束 感谢我的队友和各位老师的大力支持 感谢山大和华为让我们有机会光临泉城 济南·山东大学中心校区 ,m,0.9999999911280616,1.0,2024-12-08 21:20:58,114.0,应用统计研二在读｜INTJ型 | 统计专业的宠儿，管理专业的弃儿,山东,44,0.0,0.0
7873930428.0,,https://m.weibo.cn/detail/P3jy2riEy,https://m.weibo.cn/u/7873930428?,2024-12-04 16:47:14,中国,合肥,P3jy2riEy,ccsdailylife,近日，中国科学院上海有机化学研究所王鹏课题组和山东大学徐立平课题组合作利用大位阻β-二酮配体，用芳基、烯基硼酸和烷基卤作为偶联试剂，成功实现了镍催化非活化烯烃的双碳化反应，相关研究成果发表在Nat. Commun.上。 ,m,0.9717352447360668,0.0,2024-12-08 21:20:58,201.0,滴滴滴,安徽,50,1.0,0.0
3568130650.0,,https://m.weibo.cn/detail/P3KSDAr8i,https://m.weibo.cn/u/3546569522?,2024-12-07 14:22:09,中国,济南,P3KSDAr8i,比考试难考的地瓜疯了版,【“宪”在出发，“志”在蔚蓝】#全环境立德树人# 12月5日是第39个#国际志愿者日#，青岛市生态环境局即墨分局联合山东大学环境科学与工程学院开展了“‘宪’在出发，‘志’为蔚蓝”全环境立德树人宣传活动，通过主题宣讲、移动课堂、志愿服务等丰富的活动形式，让绿色新风“吹”进校园。 ...全文,m,0.9999998814192628,0.0,2024-12-08 21:20:58,262.0,青岛市生态环境局即墨分局政务微博,山东,1925,0.0,1.0
1130556244.0,,https://m.weibo.cn/detail/P3uPL2XM4,https://m.weibo.cn/u/1784473157?,2024-12-05 21:31:05,中国,北京,P3uPL2XM4,赵璞,【#山东大学数学学院教授武术家燕子杰逝世#】据齐鲁晚报消息，山东大学数学学院12月1日发布讣告，山东大学数学学院教授，著名学者武术家燕子杰先生12月1日在济南逝世，享年88岁。 2014年，山东大学官网曾刊文《燕子杰：教数学的梅花桩大师》。文章援引他弟子的说法称：“师父当年在北京大学物理系学习 ...全文,m,1.0,384.0,2024-12-08 21:20:58,1309.0,北京中新网信息科技有限公司,北京,8129.3万,56.0,40.0
6413265151.0,,https://m.weibo.cn/detail/P3IFWuv4L,https://m.weibo.cn/u/6413265151?,2024-12-07 08:45:23,中国,济南,P3IFWuv4L,编外尼姑小王,零下的温度  热情的节奏  抢到的后排  今日人设：白龙沙僧马 济南·山东大学中心校区 ,f,0.999821806487944,1.0,2024-12-08 21:20:58,168.0,自由就是不再寻求认可,山东,215,2.0,0.0
7490505562.0,,https://m.weibo.cn/detail/P36ROdmai,https://m.weibo.cn/u/7490505562?,2024-12-03 08:30:14,中国,东营,P36ROdmai,垦利区融媒体中心官方微博,何以中国｜真正的山东大汉！山东大学儒学高等研究院教授杨朝明解密“六边形战士”孔子网页链接 ,f,0.9990505599899208,0.0,2024-12-08 21:20:58,501.0,我是垦利区融媒体中心官方微博账号,山东,10.2万,0.0,1.0
6485277108.0,,https://m.weibo.cn/detail/P3Nlpodhx,https://m.weibo.cn/u/6485277108?,2024-12-07 20:38:31,中国,,P3Nlpodhx,9Ullll2llllRaaaaa,同步一下🧚🏼♀️ 青岛·山东大学(青岛校区) ,f,0.9998655171605936,7.0,2024-12-08 21:20:58,114.0,📕，dy 9Ullll2llllRaaaaa,山东,153,1.0,0.0
7482131030.0,,https://m.weibo.cn/detail/P3bpYfqjA,https://m.weibo.cn/u/7482131030?,2024-12-03 20:05:23,中国,淄博,P3bpYfqjA,学长郝富贵,#山东大学数学学院教授武术家燕子杰逝世#燕老千古 🙏🙏🙏话说武术选修还是很有必要的，倒也不必休学…… ,m,0.9998250775836572,0.0,2024-12-08 21:20:58,554.0,投稿合作请+V：Hhzy0109,山东,2.5万,0.0,0.0
7474454705.0,,https://m.weibo.cn/detail/P3iJTxPuG,https://m.weibo.cn/u/7474454705?,2024-12-04 14:43:42,中国,滨州,P3iJTxPuG,科研云,Fault detectability of Boolean control networks via non- augmented methods 科研云的微博视频 ,m,0.9431967667828028,0.0,2024-12-08 21:20:58,33.0,科研界的“百家讲堂”-科学前沿云讲座。 公众号：科研云,山东,24.9万,0.0,0.0
7474454705.0,,https://m.weibo.cn/detail/P3iJTxPuG,https://m.weibo.cn/u/7474454705?,2024-12-04 14:43:42,中国,滨州,P3iJTxPuG,科研云,Fault detectability of Boolean control networks via non- augmented methods 科研云的微博视频 ,m,0.9431967667828028,0.0,2024-12-08 21:20:58,33.0,科研界的“百家讲堂”-科学前沿云讲座。 公众号：科研云,山东,24.9万,0.0,0.0
7409700150.0,,https://m.weibo.cn/detail/P3hWlyncN,https://m.weibo.cn/u/7409700150?,2024-12-04 12:41:38,中国,郑州,P3hWlyncN,Llauvaa,山东大学SDU  蹲蹲山大公共卫生专硕卫生政策与管理方向的师哥师姐想咨询一些问题 （可有偿） ,f,0.2134160929025744,3.0,2024-12-08 21:20:58,140.0,,河南,11,4.0,0.0
6523224110.0,,https://m.weibo.cn/detail/P3URrCUVd,https://m.weibo.cn/u/6523224110?,2024-12-08 15:46:41,中国,泰安,P3URrCUVd,陳陈晨辰尘陈,离开单位的疲惫，享受充实自己的忙碌 上课很痛苦 但当学生很幸福 下一步目标：学会忙生活！ #生活手记# 济南·山东大学中心校区 ,f,0.9999999953559268,2.0,2024-12-08 21:20:58,79.0,,山东,113,0.0,0.0
7383854910.0,,https://m.weibo.cn/detail/P3LbXcali,https://m.weibo.cn/u/7383854910?,2024-12-07 15:09:44,中国,青岛,P3LbXcali,荔枝做一只哑巴小狗,巧克力柿子超级无敌巨好吃！！！！ 青岛·山东大学青岛校区图书馆 ,f,0.9999948988483738,1.0,2024-12-08 21:20:58,199.0,我们只管向前跑，剩下只有风声,山东,10,1.0,0.0
7375978743.0,,https://m.weibo.cn/detail/P3OinwDvE,https://m.weibo.cn/u/7375978743?,2024-12-07 23:03:48,中国,济南,P3OinwDvE,我们无缘1992,山东大学SDU  大家有想做家教的朋友们可以进群啦！不要让自己的才华被埋没哦 ,m,0.9979819089427276,0.0,2024-12-08 21:20:58,205.0,,山东,3,1.0,0.0
6576723261.0,,https://m.weibo.cn/detail/P3VzJ6nt2,https://m.weibo.cn/u/6576723261?,2024-12-08 17:35:46,中国,,P3VzJ6nt2,王圈圈不爱转圈圈,山大一日游结束🔚 青岛·山东大学(青岛校区) ,m,0.9999101608946428,1.0,2024-12-08 21:20:58,196.0,勤快圈,山东,135,1.0,0.0
7375978743.0,,https://m.weibo.cn/detail/P3USXbCDZ,https://m.weibo.cn/u/7375978743?,2024-12-08 15:50:24,中国,济南,P3USXbCDZ,我们无缘1992,山东大学SDU ,m,0.9407434381231642,0.0,2024-12-08 21:20:58,205.0,,山东,3,1.0,0.0
7372791642.0,,https://m.weibo.cn/detail/P3MQulIYc,https://m.weibo.cn/u/7372791642?,2024-12-07 19:22:21,中国,昆明,P3MQulIYc,云南省人民政府,#云政要闻# 【王宁与山东大学党委书记任友群校长李术才举行工作会谈】12月7日，省委书记王宁在昆明与山东大学党委书记任友群、校长李术才一行举行工作会谈。 王宁与山东大学党委书记任友群校长李术才举行工作会谈 ,m,0.9999969153456016,0.0,2024-12-08 21:20:58,138.0,,云南,2.9万,0.0,0.0
7358839640.0,,https://m.weibo.cn/detail/P3IGY83eq,https://m.weibo.cn/u/7358839640?,2024-12-07 08:47:54,中国,济南,P3IGY83eq,名字只要起的够长就会有人跟着读,他们心态真好，大早上起来挨喷 济南·山东大学中心校区 ,m,0.8534448990014285,4.0,2024-12-08 21:20:58,476.0,人生何处不青山🏔,山东,97,5.0,0.0
6599253930.0,,https://m.weibo.cn/detail/P3VRzfFa9,https://m.weibo.cn/u/6599253930?,2024-12-08 18:19:44,中国,青岛,P3VRzfFa9,Eddie22894,今天—— 第二次去的体育馆 紧张的考公人 没结账成功的零食 还有好吃的番茄虾滑!就是水放多了 青岛·山东大学(青岛校区) ,f,0.9989167307074068,0.0,2024-12-08 21:20:58,121.0,,山东,30,4.0,0.0
6599253930.0,,https://m.weibo.cn/detail/P3AHRswBl,https://m.weibo.cn/u/6599253930?,2024-12-06 12:28:07,中国,青岛,P3AHRswBl,Eddie22894,第一顿饭，从煮方便面开始 青岛·山东大学(青岛校区) ,f,0.9991738462099984,2.0,2024-12-08 21:20:58,121.0,,山东,30,2.0,0.0
7328617218.0,,https://m.weibo.cn/detail/P3Nm2zuZa,https://m.weibo.cn/u/7328617218?,2024-12-07 20:40:05,中国,青岛,P3Nm2zuZa,是木宁檬吖,自己设计的游戏也是玩上啦！美美背上我们设计游戏的小奖品，好看好看好看，其他三个人还没回来，我先替大家背啦 海鸥话剧社的演出超棒，这个剧团好E，好喜欢！ 青岛·山东大学(青岛校区) ,f,0.9999999999878396,0.0,2024-12-08 21:20:58,13.0,,山东,3,0.0,0.0
6646969467.0,,https://m.weibo.cn/detail/P3Khrca81,https://m.weibo.cn/u/6646969467?,2024-12-07 12:50:30,中国,济南,P3Khrca81,kk公主桃梨枣八,[吃馕] 济南·山东大学(趵突泉校区) ,f,0.9910752831155352,0.0,2024-12-08 21:20:58,39.0,🫶🫶向荣,山东,30,0.0,0.0
7265762299.0,,https://m.weibo.cn/detail/P3Fpc3vfu,https://m.weibo.cn/u/7265762299?,2024-12-07 00:25:52,中国,济南,P3Fpc3vfu,你莓柿梅柿叭,南信山大联名—明德楼 济南·山东大学中心校区 ,f,0.9895805431797862,3.0,2024-12-08 21:20:58,41.0,,山东,19,0.0,0.0
6692661652.0,,https://m.weibo.cn/detail/P3MWNF0KD,https://m.weibo.cn/u/6692661652?,2024-12-07 19:37:54,中国,济南,P3MWNF0KD,晚来天欲雪y-,又又又来吃大吉利了 济南·山东大学中心校区 ,f,0.9592135325773232,3.0,2024-12-08 21:20:58,202.0,能饮一杯无,山东,66,0.0,0.0
6762417363.0,,https://m.weibo.cn/detail/P3sxM3Qta,https://m.weibo.cn/u/6762417363?,2024-12-05 15:41:18,中国,上海,P3sxM3Qta,用户5427816451,原来山东大学的历史系这么牛啊 ,m,0.988891101789231,0.0,2024-12-08 21:20:58,315.0,,上海,77,0.0,0.0
6762417363.0,,https://m.weibo.cn/detail/P3sxM3Qta,https://m.weibo.cn/u/6762417363?,2024-12-05 15:41:18,中国,上海,P3sxM3Qta,用户5427816451,原来山东大学的历史系这么牛啊 ,m,0.988891101789231,0.0,2024-12-08 21:20:58,315.0,,上海,77,0.0,0.0
7265762299.0,,https://m.weibo.cn/detail/P3Fpc3vfu,https://m.weibo.cn/u/7265762299?,2024-12-07 00:25:52,中国,济南,P3Fpc3vfu,你莓柿梅柿叭,南信山大联名—明德楼 济南·山东大学中心校区 ,f,0.9895805431797862,3.0,2024-12-08 21:20:58,41.0,,山东,19,0.0,0.0
7246693283.0,,https://m.weibo.cn/detail/P3ddRoHNz,https://m.weibo.cn/u/7246693283?,2024-12-04 00:41:03,中国,济南,P3ddRoHNz,xxxxxxxuull,山东大学考研 山东大学软件园校区考研酒店350r出两晚，距离学校步行五百米 ,m,0.9999956758675896,0.0,2024-12-08 21:20:58,2.0,,山东,1,1.0,0.0
6871312866.0,,https://m.weibo.cn/detail/P3TTYrNL7,https://m.weibo.cn/u/6871312866?,2024-12-08 13:20:10,中国,青岛,P3TTYrNL7,fdy小张,八年后再来山大中心校区，周末的校园里有上至古稀老人，下至咿呀孩童，还有那朝气蓬勃的青年人，天气虽然是冷的，但给人心里的感觉是暖暖的！ 济南·山东大学中心校区 ,m,0.9985704372717066,1.0,2024-12-08 21:20:58,255.0,时光不问赶路人，星光不负有心人,山东,158,2.0,0.0
6390388325.0,,https://m.weibo.cn/detail/P3bVeqBz6,https://m.weibo.cn/u/6390388325?,2024-12-03 21:22:24,中国,北京,P3bVeqBz6,guo-grape,梦想可导，时间可微，你的未来有♾️的可能； 奔赴未来无“极限”，期待“相交”于顶峰； 未来收敛于精彩，理想与前程共轭——山大数院语录#山东大学# ,m,0.9999909916253612,8.0,2024-12-08 21:20:58,80.0,让暴风雨来的更猛烈吧,北京,72,1.0,0.0
7516052957.0,,https://m.weibo.cn/detail/P3G4TAz36,https://m.weibo.cn/u/7516052957?,2024-12-07 02:08:37,中国,青岛,P3G4TAz36,十余年1992,26法硕2对1督学 两位学姐2对1建群辅导，两人全部一战上岸山东大学，且成绩排名前十。 提供的服务： 1.根据个人具体情况制定周计划，并按时督促打卡完成，帮助把握复习节奏和进度。 2.专业课问题答疑，及时帮助你解决问题。 3.背诵阶段帮助抽查背诵，加深印象。 4.政治英语的学习方法。 5.心理疏导。 6. ...全文,f,0.9999388206342772,0.0,2024-12-08 21:20:58,110.0,,山东,2,0.0,0.0
7831769819.0,,https://m.weibo.cn/detail/P3Fojk5E0,https://m.weibo.cn/u/7831769819?,2024-12-07 00:23:42,中国,济南,P3Fojk5E0,HZHF120408,山东大学考研 考研倒计时！ 接615 822党史专业科社专业统战专业冲刺课辅导，感觉背不完的小朋友可以来啦 今年党史专业专业第一就是我带上岸滴 ,f,0.9999975670259956,0.0,2024-12-08 21:20:58,10.0,山大政管考研交流群619142368,山东,2,0.0,0.0
7516052957.0,,https://m.weibo.cn/detail/P3G4TAz36,https://m.weibo.cn/u/7516052957?,2024-12-07 02:08:37,中国,青岛,P3G4TAz36,十余年1992,26法硕2对1督学 两位学姐2对1建群辅导，两人全部一战上岸山东大学，且成绩排名前十。 提供的服务： 1.根据个人具体情况制定周计划，并按时督促打卡完成，帮助把握复习节奏和进度。 2.专业课问题答疑，及时帮助你解决问题。 3.背诵阶段帮助抽查背诵，加深印象。 4.政治英语的学习方法。 5.心理疏导。 6. ...全文,f,0.9999388206342772,0.0,2024-12-08 21:20:58,110.0,,山东,2,0.0,0.0
5880497994.0,,https://m.weibo.cn/detail/P3Um3ve3H,https://m.weibo.cn/u/5880497994?,2024-12-08 14:29:21,中国,济南,P3Um3ve3H,北方的海007,2024年12月7日，美籍华人演奏家、作曲家高虹女士琵琶大师班在山东大学洪楼校区艺术学院309音乐厅举办。（摄影/北海） ,m,0.9999965397372778,1.0,2024-12-08 21:20:58,1141.0,海纳百川  厚德载物,山东,1800,0.0,0.0
5880497994.0,,https://m.weibo.cn/detail/P3Um3ve3H,https://m.weibo.cn/u/5880497994?,2024-12-08 14:29:21,中国,济南,P3Um3ve3H,北方的海007,2024年12月7日，美籍华人演奏家、作曲家高虹女士琵琶大师班在山东大学洪楼校区艺术学院309音乐厅举办。（摄影/北海） ,m,0.9999965397372778,1.0,2024-12-08 21:20:58,1141.0,海纳百川  厚德载物,山东,1800,0.0,0.0
7771167726.0,,https://m.weibo.cn/detail/P3K5koFsJ,https://m.weibo.cn/u/7771167726?,2024-12-07 12:20:40,中国,淄博,P3K5koFsJ,锅巴兜不住,山东大学考研  出山大新传模拟题  目前组织的两次模考及批改已基本结束 最近有没参与到的同学 联系我单买卷子和答案 在这里说明一下到考前还是可以买滴 出题原因都是结合山大的重点进行的押题 参考语料提供多种思路 共31页 三万五千多字 补充附赠没有解析的押题卷及山大重点 以上 有意者可✉️ ...全文,f,0.9999999998503386,0.0,2024-12-08 21:20:58,153.0,朋友圈bb机,山东,112,1.0,0.0
6010821807.0,,https://m.weibo.cn/detail/P3N5WpgCZ,https://m.weibo.cn/u/6010821807?,2024-12-07 20:00:25,中国,北京,P3N5WpgCZ,Cousinners,马院马克思主义理论考研  山大    山东大学马理论初试历年真题答案 保真低价 ,f,0.9999974845212904,0.0,2024-12-08 21:20:58,662.0,。,北京,381,0.0,0.0
7766637137.0,,https://m.weibo.cn/detail/P39NirXmK,https://m.weibo.cn/u/7766637137?,2024-12-03 15:57:22,中国,济南,P39NirXmK,凌时晚安,#山东大学数学学院教授武术家燕子杰逝世#燕子杰教授的离世是学术界和武术界的一大损失他的生平事迹和卓越成就将永远铭刻在人们的心中。愿燕子杰先生安息！ ,m,0.9999999537802534,20.0,2024-12-08 21:20:58,4482.0,我们在初雪时重逢。,山东,1.7万,0.0,0.0
6047067900.0,,https://m.weibo.cn/detail/P37JQe4jF,https://m.weibo.cn/u/6047067900?,2024-12-03 10:43:21,中国,北京,P37JQe4jF,最爱老物件儿,一连串毫无规律的符号，还是东夷文化系统的早期文字？  丁公陶文 龙山文化（约公元前2300~前1800年） 1991年山东省邹平市丁公遗址出土 山东大学博物馆 大道之行：儒家文化特展，故宫博物院 北京·故宫博物院-午门 ,f,0.9999576097530308,2.0,2024-12-08 21:20:58,247.0,博物馆、美术馆控。个人公众号“老物件儿”和小程序“最爱老物件儿”，通过对博物馆展品的文字与图片介绍，普及与推广古代艺术。,北京,830,3.0,0.0
