id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
5009694731275625,O44cF5lQB,7494271314,周家元英雄,我在王冰冰超话连续签到100天，获得了“签程似锦”头衔。心中有光，奔赴热爱,,,,,0,4,0,2024-03-08 16:49,王冰冰超话,['https://wx2.sinaimg.cn/large/008bbcjMgy1hnjolrdwixj30k011wacs.jpg'],,,重庆
5009692319550258,O448LE4sq,1799906660,一些些的二三三,王冰冰超话嗯就很符合她的自身条件,,,,,0,22,43,2024-03-08 16:39,王冰冰超话,['https://wx2.sinaimg.cn/large/6b486564gy1hnjobrbvfoj20gg0m1gpc.jpg'],,,浙江
5009690826641203,O446mrRGb,7238109118,溪少逆天60198,叮咚！我是今日份的小奖章！我在王冰冰超话等级达到LV.5，获得冰朋满座头衔，想知道我是怎么获得的吗？来王冰冰超话找我聊聊吧~,,,,,0,0,0,2024-03-08 16:33,超话,,,,福建
5009648289843784,O42ZKFiOI,5420376009,羽星幻,王冰冰超话冰冰微博配图去水印,,,,,5,44,74,2024-03-08 13:44,王冰冰超话,['https://wx3.sinaimg.cn/large/005UPlpvgy1hnjj9ro8zuj31su2eg1ky.jpg'],,,广东
5009645753598586,O42VFf69I,3954008966,追剧啦妈,#王冰冰粉色穿搭#王冰冰妇女节营业照有！狠狠美拥我了 #王冰冰妇女节营业照#,,,,"王冰冰粉色穿搭,王冰冰妇女节营业照",0,0,0,2024-03-08 13:34,娱乐超话,['https://wx1.sinaimg.cn/large/ebad6386ly1hnjipueu5kj20j60pkdiu.jpg'],,,辽宁
5009644411948496,O42Tv8aTm,7267218182,嗯这就是网名,王冰冰超话我成为王冰冰超话超FUN啦发帖纪念一下~,,,,,0,2,9,2024-03-08 13:29,王冰冰超话,"['https://wx2.sinaimg.cn/large/007VOvquly1hnjitqdthlj30u01u678g.jpg', 'https://wx3.sinaimg.cn/large/007VOvquly1hnjitqodp2j31hc0u0tim.jpg']",,,黑龙江
5012200324074646,O57nWh606,7557626714,兜兜娱乐屋,#王冰冰：我的眼睛只有在关键时刻才是显微镜，平时就得戴近视眼镜！#撒贝宁：......#微博VC计划#L兜兜娱乐屋的微博视频,,,,"王冰冰 ：我的眼睛只有在关键时刻才是显微镜，平时就得戴近视眼镜！,微博VC计划",0,1,0,2024-03-15 14:45,微博视频号,,"http://f.video.weibocdn.com/u0/V00ZPjwpgx08diRWHLwA01041200m7qI0E010.mp4?label=mp4_720p&template=1080x1920.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200125&ssig=4lKy%2BA9%2Fvl&KID=unistore,video",,浙江
5012199317964117,O57mjxpPv,7557626714,兜兜娱乐屋,#王冰冰：看在我义务劳动的份上能少扣点钱吗？#微博VC计划#L兜兜娱乐屋的微博视频,,,,王冰冰 ：看在我义务劳动的份上能少扣点钱吗？,0,1,0,2024-03-15 14:41,微博视频号,,"http://f.video.weibocdn.com/u0/1YtnPekigx08diRFEynm01041200mhdc0E010.mp4?label=mp4_720p&template=1080x1920.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200125&ssig=iVhF%2FixsvN&KID=unistore,video",,浙江
5012197798840357,O57jRB5Mp,7557626714,兜兜娱乐屋,#王冰冰：大家手下留情啊！#冰粉：已经是我手机铃声了#微博VC计划#L兜兜娱乐屋的微博视频,,,,"王冰冰 ：大家手下留情啊！,微博VC计划",0,1,0,2024-03-15 14:35,微博视频号,,"http://f.video.weibocdn.com/u0/8ZrcHu1Fgx08diRg3dcs01041200j5kR0E010.mp4?label=mp4_720p&template=1080x1920.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200125&ssig=QYt8qkazDx&KID=unistore,video",,浙江
5012188496924026,O574Rt3fQ,3844400647,sym诗宇末,王冰冰超话跟着冰冰姐学知识，预告中提到的“AWE2024”官方全称为：2024年中国家电及消费电子博览会，今年的主题“智能科技，创享生活”，不能光顾着看直播，跟着学点新知识,,,,,6,12,28,2024-03-15 13:58,王冰冰超话,['https://wx2.sinaimg.cn/large/e524e607ly1hnrmr44ws3j20wo1uok5r.jpg'],,,江苏
5012188077231619,O574bulh1,7888670018,机制的佳佳,#东风奕派007官促3万#官宣！东方甄选美丽生活号正式公布：我们非常荣幸地接受了抖音和央视网账号的邀请，顿顿将于明天（3月16日）下午与央视总台记者王冰冰一同参观展览！敬请期待这对俊男靓女共同探索AWE中国潮电的精彩瞬间！如此养眼的组合，明天下午不容错过，敬请锁定美丽生活号，为这对既有颜值又有才华的搭档加油助威！🌹🌹🌹,,,,东风奕派007官促3万,0,1,8,2024-03-15 13:57,iQOO Neo5 生而为赢,"['https://wx2.sinaimg.cn/large/008BS3rcly1hnrmylqj3vj30wg1o47nq.jpg', 'https://wx2.sinaimg.cn/large/008BS3rcly1hnrmymi205j30wg1ro7if.jpg']",,,黑龙江
5012186587464595,O571MvjSH,7169517936,娱乐兜兜屋,咱就是说，冰冰怎么可以骗人呢#王冰冰#李雪琴#微博VC计划#L娱乐兜兜屋的微博视频,,,,"王冰冰 ,微博VC计划",0,1,0,2024-03-15 13:51,微博视频号,,"http://f.video.weibocdn.com/u0/F2FX7WcCgx08diOcndSU01041200fHqf0E010.mp4?label=mp4_720p&template=1080x1920.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200125&ssig=o9kId6j5Ya&KID=unistore,video",,浙江
5012172113973121,O56ErgFAB,7508424333,乳了个乳,韩素希和柳俊烈就是韩国版的王冰冰和徐嘉余,,,,,0,2,2,2024-03-15 12:53,所愿皆成真,,,,辽宁
5012171251780531,O56D37tcf,2845597227,Hi李静Jing,#王冰冰#展馆偶遇王冰冰,,深圳,,王冰冰,0,4,9,2024-03-15 12:50,iPhone客户端,"['https://wx4.sinaimg.cn/large/a99c5e2bgy1hnrl0q04iij22c0340e82.jpg', 'https://wx3.sinaimg.cn/large/a99c5e2bgy1hnrl0riz7dj22c0340e82.jpg', 'https://wx1.sinaimg.cn/large/a99c5e2bgy1hnrl0t65w4j22c0340b2a.jpg']",,,广东
5012169794259678,O56AHhS8u,1807572613,唐辰在思考,#华为中国合作伙伴大会2024#，偶遇王冰冰，本人和镜头里还是有点区别，但更漂亮一点。可能是过年吃得太好，有点婴儿肥了。,,,,华为中国合作伙伴大会2024,0,1,7,2024-03-15 12:44,iPhone客户端,"['https://wx4.sinaimg.cn/large/6bbd5e85gy1hnrkv100tvj20u0140gtb.jpg', 'https://wx4.sinaimg.cn/large/6bbd5e85gy1hnrkv0dpphj20u0140qan.jpg']",,,广东
5012167952438938,O56xJaetI,1799906660,一些些的二三三,王冰冰超话直播是明天下午两点,,,,,1,8,16,2024-03-15 12:37,王冰冰超话,,,,浙江
5019964728150979,O8nnaycrp,3844261810,King_KY,今日聚焦小说《孟柚白顾临舟》(完整版大结局爆款小说)孟柚白顾临舟全文阅读❗书名：《孟柚白顾临舟》孟柚白顾临舟❗主角：孟柚白顾临舟《孟柚白顾临舟》全文请到公#众#号〖神山文学〗发个孟柚白顾临舟，就行了　“嗯？”　　“我其实没有你想的那么好。”江葎忽然说。　　梁书儿神情一怔。　　“你被人欺负，我很生气。”江葎再次说：“我不想要再向上次一样只是简单的把人送进去，我想要他百倍千百的还回来，我想要让他真真切切的感受到肉体与精神的双重痛苦。”　　江葎说到这里顿了顿，嗓音低了几分：“其实我是想要亲自动手的，只是……”　　“只是因为我，你有了顾虑。”梁书儿接过他的话：“我说的对吗？”　　对上梁书儿看过来的目光，江葎薄唇紧抿，没有说话。　　梁书儿张开双手上前抱住他：“江医生，谢谢你。”　　梁书儿的声音很轻也很温柔：“谢谢你帮我出气，也谢谢你有了顾虑，而这个人还是我。”　　梁书儿说着侧头在他的脖子上亲了一下，再次说：“我很高兴，真的。”　　梁书儿是真的很高兴，不是因为里面王冰冰跟王永的下场，而是因为眼前这个正被她抱着的人。　　她想要出来不是被吓到了，而且不想要继续看，觉得没必要，她也不关心。　　而且她也不想江葎为了那样的人而赃了他的手，不值当。　　梁书儿把人松开，抬头看着他，脸上带着一丝俏皮的笑，问：“所以，不管江先生还有哪些我不知道的一面，我都会很高兴的去接受和喜欢。”　　她说着握住他的手晃了晃，问：“我们现在可以去买烤猪蹄了吗？”　　江葎勾唇：“可以。”　　“那快走吧。”梁书儿拽着人上车。　　其实她知道江葎心里肯定是有事情没有跟她说，可是梁书儿一点也不生气，也不会去追问。　　她想，他想要说的时候就会说了，她只需要做好随时倾听的准备就行。　　至于王冰冰跟王永，她也知道是江葎想要带她过来转换一下心情，不想让她过分的沉溺在王娇的事情当中。　　这些梁书儿都知道，内心也很是感动。　　试问一个人事无巨细的关注你的喜怒哀乐，并且为之付出行动。　　这样的一个人，让她怎么能不喜欢呢？　　梁书儿是前几天在微博上刷到一个同城的晒的美食，就是烤猪蹄，照片看的她当即差点流口水，刚才想起来就说出来了，其实是不想要让江葎担心。　　该店是在海城的某商场内，整个三楼都是各种各样的小吃。　全文请到公#众#号〖神山文学〗发个孟柚白顾临舟，就行了,,,,众,0,0,0,2024-04-06 00:58,微博网页版,,,,广东
5019964677031289,O8nn5tv9T,3216096515,画像中的自己,《孟柚白顾临舟》（最新全集完整章节大结局）《孟柚白顾临舟》全文阅读笔趣阁❗书名：《孟柚白顾临舟》孟柚白顾临舟❗主角：孟柚白顾临舟《孟柚白顾临舟》全文请到公#众#号〖神山文学〗发个孟柚白顾临舟，就行了　“不过什么？”蒋母问。　　“不过她说学校其实在压着消息，不想要消息扩散，说是对学校的影响不好，想要跟女孩的父亲私底下解决。”　　“这就是心虚。”蒋母冷哼了一声说：“为什么怕对学校影响不好？肯定是因为学校的领导知道女孩的跳楼跟江葎有关，而江葎又是海大请过去的名誉教授，这要是传开，可不就是影响不好。”　　“那怎么办？”女孩问。　　“他们想要私了，无非就是给钱。”蒋母说：“钱我多的是，你问问你那个朋友知不知道那个女孩的爸爸现在在哪里，他失去女儿肯定很伤心，肯定想要给自己的女儿讨个公道，既然这样我就帮帮他。”　　女孩问：“要怎么帮？”　　“当然是先跟学校举报这次事情的真相，让他们想要瞒都瞒不住，到时候只能老老实实的把事情给我查清楚。”　　蒋母说着拿出手机找到一个号码拨打过去：“喂，李太太，是我……”　　-　　翌日。　　梁书儿已经彻底痊愈了，没听江葎的再在家休息一天就去了学校。　　期间从家里到学校的路上她先后接到了曾馨和梁荣打来的电话，前者连续打了好几个梁书儿都没有接，过了一会之后才换梁荣打过来，梁书儿照样没有接。　　她这段时间过的挺安逸的，本来以为那家人应该是彻底把她这个人忘记了，这样最好，最好永远也别再联系。　　谁曾想又冒了出来。　　梁书儿不想知道这一个接一个的电话打是不是有什么急事，因为她都不关心，最后打到她烦了她索性把两人的号码直接拉入了黑名单。　　拉完不由想到了昨晚在小吃街看到的陆游川和梁薇薇。　　梁书儿几乎都不用想都能知道肯定是梁薇薇回去之后跟梁荣和曾馨说了什么，这样的套路她都已经见怪不怪了。　　上完课，梁书儿回了一趟宿舍，她本来是想要找李梦问问学校对于王娇的处理情况的，还有王娇的爸爸，谁曾想李梦没看到，却看到了没去上课的王冰冰。　　昨晚她跟江葎走之后也没去问王冰冰跟王永最后怎么样了，主要她不关心，而且心里也知道江葎的那个朋友肯定也是有分寸的。　　所以这会看到王冰冰，她忍不住多看了一眼。　　好好的，什么事也没有，只是脸色很白，眼窝下面一片浓浓的黑眼圈。　　这要是换做往常，她看到梁书儿好话歹话肯定都是要说上两句的。　　可是这次看到梁书儿却跟老鼠见了猫似的，原本估计是想要下床去卫生间只是什么的，看到梁书儿进门先是一怔，随后想也没想的刷的一下把床上的帘子给关上了，一句话都没有说。　　不过梁书儿还是看出了她跟之前的不一样的。　　以前王冰冰就算心里再不喜欢她，可是每次表面的功夫都会做的很好，把不喜欢都很好的藏着。　全文请到公#众#号〖神山文学〗发个孟柚白顾临舟，就行了,,,,众,0,0,0,2024-04-06 00:58,微博网页版,,,,广东
5019964654225577,O8nn3hJgt,2119810863,testerbysunny,《孟柚白顾临舟》（《孟柚白顾临舟》已完结完整版全集大结局小说）全文阅读笔趣阁❗书名：《孟柚白顾临舟》孟柚白顾临舟❗主角：孟柚白顾临舟《孟柚白顾临舟》全文请到公#众#号〖神山文学〗发个孟柚白顾临舟，就行了　可是……　　梁书儿忽然抬手摸了一下自己的手腕。　　她到现在却都还记得当时王娇的血溅到她手上的温度，还是热的。　　她当时跳下来的时候，还有意识吗？　　看到她和李梦了吗？　　“我准备出去住了。”李梦吸了吸鼻子忽然说：“我在外面租了房子，等会收拾完行李就走了，我不想再回去了。”　　梁书儿抬头看着她，张了张嘴，却不知该说什么。　　一旁卖热粥的窗口还有人，梁书儿起身过去买了两份红豆粥端过来。　　一碗推到李梦的面前，一碗给自己。　　“谢谢。”李梦整理了一下自己的情绪，拿过勺子喝了一口。　　“书儿，江教授是你的男朋友吗？”她忽然问。　　梁书儿这会也没什么好瞒着的了，点头，说：“我们已经结婚了。”　　“啊？”李梦眼睛睁大。　　“不好意思，之前一直没跟你们说。”梁书儿说。　　“没事。”李梦摇头：“这是你的私事，有什么不好意思的，不说是你的自由。不过我真的没想到，这要是让那些女生知道了肯定很心碎。”　　说着，李梦笑了一下，沉默了两秒后说：“江教授一直是王娇的偶像，她要是知道江教授是你的老公，也不知道会是什么样的反应。”　　“可惜再也看不到了。”　　她知道。　　梁书儿在心里说。　　想到王娇给自己打的那通电话，梁书儿内心再次忍不住泛起一阵自责和懊悔。　　她当时要是早点发现她的不对，早点去学校，是不是就能阻止了？　　梁书儿过来之前本来是想着跟李梦说声以后离王冰冰远点，尽量别跟她出去，不过现在知道人已经要搬出去住了，又不是一个系的，以后应该是没什么接触机会了。　　虽然如此，从食堂离开之前梁书儿还是说了句：“以后别跟王冰冰出去，她要是找你，都直接拒绝。”　　李梦一怔：“是不是那天发生了什么事？”　　梁书儿没有多说，只道：“她的那个男朋友不是什么好人，其实也不是她的男朋友。总之，你以后注意点。”全文请到公#众#号〖神山文学〗发个孟柚白顾临舟，就行了,,,,众,0,0,0,2024-04-06 00:58,微博网页版,,,,广东
5019952853026843,O8n41cHq3,3774855481,时空旅行者_,《安澜周寅》（最新全集完整章节大结局）《安澜周寅》全文阅读笔趣阁❗书名：《安澜周寅》安澜周寅❗主角：安澜周寅《安澜周寅》全文请到公#众#号〖神山文学〗发个安澜周寅，就行了　期间餐桌上响起了商人之间避免不了的话题，关于生意啊关于项目啊。　　主要是江瑾跟严凯泽在聊，江承安偶尔会插上一两句，至于梁书儿跟庄医生两人则是全程一边沉默的听着一边吃自己的。　　江葎对这些从来不感兴趣，也不会插话，只会一个劲的往梁书儿的碗里夹菜，而后者自己吃的时候也不忘给他夹。　　所以落入庄医生眼中的画面则是两人碗里的菜都是对方夹的，两人吃的菜也都是对方夹的，而且动作自然的不行，就好像自己拿筷子的拿双手被设置了什么程序，不能放到自己面前的碗里，只能放到对方的碗里。　　身为医生的职业本能，加上江葎又是她的病人，所以这期间庄医生所有的注意力和观察力自然都在江葎的身上。　　又是在对面，所以她能更好的把江葎跟梁书儿之间所有的互动都落入眼里。　　每次看的时候她都忍不住心底的惊讶。　　在过来之前，她对江葎的情况其实没有太过于乐观。　　虽然这么多年两人接触的不多，可是从老师那里了解过来的所有资料加上如今网上爆出来的那些当年的往事，她其实是有点担心江葎的情况会不会变得崩溃，然后打破一直以来的平衡。　　而刚才跟梁书儿的一番对话中，她隐隐约约的感觉到两人之间的感情，以及江葎对梁书儿的重视和依赖。　　可那些远不如眼前的亲眼所见。　　虽然都只是一些日常生活中小的不能再小的细节，可是往往越是这样的小细节才越是能反应出一个人的心理情况。　　江葎的情况比她想象中的要很多，对于网上所有的消息他的态度都很是平静，可这样的平静又不是他跟往常一样的常态。　　因为他在面对自己的太太的时候的样子却是跟其他的时候完全相反，甚至可以说很是生动。　　如果说之前的江葎会让日常朝夕相处的人都认为他是正常的，他跟他们所有人一样没有什么不同。　　然而现在的江葎，就这会坐在对面的江葎，有那么一瞬间，甚至也让她也感觉对方是正常的，经过了这么长时间的抗争和对抗之后终于痊愈了。　　所以，这就是爱情的力量吗？　　庄医生一边吃着饭一边忍不住在脑海中回忆着过往所经手的病例以及手上现有的病例，想着回去之后要不要改一下治疗方案。　　吃完饭，江瑾在犹豫了几秒之后还是选择先把江承安先喊进了书房，进去之前跟庄医生说了声让她等等她，她马上就出来。　　这次庄医生还没说完，严凯泽却是先一步给她答应了。　　梁书儿在一旁看着严凯泽明显的不能再明显的目的，忍不住侧头小声的跟江葎咬耳朵：“你说严总是不是喜欢庄医生啊？”　　关于这一点江葎自然也是看出来了的，虽然惊讶，不过也只是惊讶。　　“我觉得肯定是。”梁书儿一边说一边点头：“严总是你的朋友，他在男女感情这方面怎么样啊？我觉得庄医生人挺好的。”　　梁书儿跟严凯泽接触的不多，不过从上次王冰冰的那次却是隐约能看出对方应该是玩的很开的人。　　一个是江葎的朋友，一个是江葎的心理医生，都算是自己人。　全文请到公#众#号〖神山文学〗发个安澜周寅，就行了,,,,众,0,0,0,2024-04-06 00:11,微博网页版,,,,广东
5019951469170336,O8n1MCtCE,7638528543,吃花椒的花喵,王冰冰超话晚安,,,,,0,5,0,2024-04-06 00:05,王冰冰超话,,,,云南
5019950387826374,O8n02wPZQ,6978327540,郉茹,王冰冰超话嘿嘿,,,,,0,6,13,2024-04-06 00:01,王冰冰超话,['https://wx2.sinaimg.cn/large/007CglM0gy1hogefmatxaj30u01uok1s.jpg'],,,江西
5019950154515174,O8mZFiWBo,7305208083,热爱生活的Tim,王冰冰超话昨天第一，今天第四，前三名在哪,,,,,0,4,8,2024-04-06 00:00,王冰冰超话,"['https://wx2.sinaimg.cn/large/007YnUkPgy1hogef4812wj30l90l6wj6.jpg', 'https://wx2.sinaimg.cn/large/007YnUkPgy1hogef53q0lj30lc0kujwn.jpg']",,,广东
5012862909026548,O5oCCBSdu,7332481583,是个odd,王冰冰超话早,,,,,0,5,4,2024-03-17 10:38,王冰冰超话,,,,广东
5012862286694728,O5oBCs5Bu,6313889012,ZikyChunga,我在王冰冰超话连续签到30天，获得了“签地自萌”头衔，发帖纪念,,,,,0,5,0,2024-03-17 10:36,王冰冰超话,['https://wx2.sinaimg.cn/large/006TiqXygy1hntse558mxj30u01n6q7w.jpg'],,,重庆
5012860209463538,O5oygDHTI,2302636763,张家瑞同志,央视王冰冰超话L张家瑞同志的微博视频,,,,,1,0,8,2024-03-17 10:27,央视王冰冰超话,,"http://f.video.weibocdn.com/o0/UGz8BGdBlx08dlM1vSJO01041201m7fA0E010.mp4?label=mp4_720p&template=1072x592.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200153&ssig=WQ2IJ00Bih&KID=unistore,video",,吉林
5012851876696294,O5okPs60K,5529808312,听说你在尘世很辛苦,#李金铭#有点像之前的徐嘉余王冰冰土土事件，徐嘉余隐身，土土就跟那发了疯似的想让冰冰身败名裂,,,,李金铭,0,1,1,2024-03-17 09:54,HUAWEI Mate 60 Pro,,,,福建
5012847433878816,O5odFgh3y,3844400647,sym诗宇末,王冰冰超话图：@YZLinShanghai-,,,YZLinShanghai-,,0,6,19,2024-03-17 09:37,王冰冰超话,['https://wx4.sinaimg.cn/large/e524e607ly1hntqoreqjlj22dc35sb2a.jpg'],,,江苏
5012847158102766,O5oddxZTM,7722354907,一只冰冰棒ocr,厚黑美学王冰冰（美腿版王冰冰超话）,,上海·七号线场中路站,,,0,0,31,2024-03-17 09:35,王冰冰超话,"['https://wx2.sinaimg.cn/large/008qCdhply1hntqmy3eywj30zk1ju4dt.jpg', 'https://wx1.sinaimg.cn/large/008qCdhply1hntqmv6imoj30zk1k8nem.jpg', 'https://wx3.sinaimg.cn/large/008qCdhply1hntqmw42t6j31bf0zke20.jpg', 'https://wx2.sinaimg.cn/large/008qCdhply1hntqn0v6onj30zk1bfqn3.jpg', 'https://wx4.sinaimg.cn/large/008qCdhply1hntqmx7vdcj30zk1bfkdb.jpg', 'https://wx2.sinaimg.cn/large/008qCdhply1hntqmyxr83j30zk1bfnf5.jpg', 'https://wx2.sinaimg.cn/large/008qCdhply1hntqmtfjpcj30zk1bf12d.jpg', 'https://wx3.sinaimg.cn/large/008qCdhply1hntqmu9ba7j30zk1bf19d.jpg', 'https://wx3.sinaimg.cn/large/008qCdhply1hntqmzyol7j30zk17bnez.jpg']",,,上海
5012847086272966,O5od6qjSS,7504701186,自信地超越极限cyjx,姐姐，王冰冰姐姐,,,,,0,0,0,2024-03-17 09:35,Redmi Note 13 Pro+,['https://wx3.sinaimg.cn/large/008b04bsly1hnt7lstnvxj30qo140jvt.jpg'],,,浙江
5012846822556842,O5ocGaJ9o,7504701186,自信地超越极限cyjx,姐姐，王冰冰姐姐,,,,,0,0,1,2024-03-17 09:34,Redmi Note 13 Pro+,['https://wx2.sinaimg.cn/large/005UPlpvgy1hnfaew3466j31o02yonm8.jpg'],,,浙江
5012846689653391,O5ocsEvhR,3844400647,sym诗宇末,王冰冰超话图：@YZLinShanghai-,,,YZLinShanghai-,,0,8,22,2024-03-17 09:34,王冰冰超话,"['https://wx3.sinaimg.cn/large/e524e607ly1hntqlm4z2xj235s2dce82.jpg', 'https://wx1.sinaimg.cn/large/e524e607ly1hntqloxtyaj235s2dckjm.jpg']",,,江苏
5012843441949110,O5o7e8b3g,5705021476,芒果捞小萌主,上海看展偶遇王冰冰，单看脸刚刚好，整体看起来太瘦了！L芒果捞小萌主的微博视频,,,,,5,11,51,2024-03-17 09:21,微博视频号,,"http://f.video.weibocdn.com/o0/GA1NG2dTlx08dlHrTLW801041200y6ke0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200153&ssig=GTCXXqC%2F8w&KID=unistore,video",,浙江
5019593929918194,O8dJ6FCaS,7638528543,吃花椒的花喵,王冰冰超话晚安,,,,,0,5,0,2024-04-05 00:25,王冰冰超话,,,,云南
5019587583676876,O8dySfqws,7305208083,热爱生活的Tim,王冰冰超话晚安,,,,,0,8,19,2024-04-05 00:00,王冰冰超话,"['https://wx1.sinaimg.cn/large/007YnUkPgy1hof8s4e202j31hc0u04qp.jpg', 'https://wx3.sinaimg.cn/large/007YnUkPgy1hof8s4uqg6j31hc0u014a.jpg', 'https://wx4.sinaimg.cn/large/007YnUkPgy1hof8s57ghfj31hc0u047f.jpg', 'https://wx2.sinaimg.cn/large/007YnUkPgy1hof8s5nfpwj31hc0u0amf.jpg', 'https://wx2.sinaimg.cn/large/007YnUkPgy1hof8s6fooej31hc0u07bt.jpg', 'https://wx1.sinaimg.cn/large/007YnUkPgy1hof8s7adx3j31hc0u07h1.jpg']",,,广东
5009997560285840,O4c561cmk,7819978978,我先反思行了吧,王冰冰超话,,,,,4,7,84,2024-03-09 12:52,王冰冰超话,"['https://wx4.sinaimg.cn/large/008xdPLcly1hnkndmq2a7j310m0xs0ye.jpg', 'https://wx2.sinaimg.cn/large/008xdPLcly1hnkndn946sj31n60xs79i.jpg', 'https://wx3.sinaimg.cn/large/008xdPLcly1hnkndnmel9j31nz0xs7bt.jpg', 'https://wx4.sinaimg.cn/large/008xdPLcly1hnkndnwgguj30qi0xsgrr.jpg']",,,安徽
5009996000264311,O4c2A16L5,7740164197,无聊迷茫1516,王冰冰超话。,,,,,0,6,0,2024-03-09 12:46,王冰冰超话,,,,内蒙古
5009940187973582,O4aAyxsia,1631812680,开学的切肤,名著阅读第十二弹－英哈代《德伯家的苔丝》，一出无与伦比的悲剧故事。苔丝清纯美丽，吃苦耐劳，善良深情，却出生于贫穷又虚荣的家庭，更遇到了轻薄好色的男二和虚伪残酷的男主，一个摧残了她的身体，一个摧毁了她的精神。明明是无辜的苔丝，却背负着荡妇的耻辱，在生活中苦苦挣扎着。而伤害她遗弃她的人，一个摇身一变成了代表上帝的传教士，一个犯了同样罪过却翻脸无情。最终苔丝刺死了罪魁祸首的男二，男主克莱尔的追悔莫及也只是苔丝最后的慰藉，当黑旗升起，众神的正义终于得到了伸张，结束了对苔丝的戏弄。哈代继承了英国作家善于讲故事的优良传统，光影交错的环境描写，优美的文笔和修辞，恰到好处的隐喻和讽刺。苔丝的悲剧不仅仅是自身的命运和遇人不淑，更是虚伪的宗教和双标的社会道德，再联想到最近的王冰冰所谓塌房事件，可见从古至今，对女性的羞辱和伤害就从未停止过。燕山版唯一的瑕疵，就是为了体现苔丝一家的质朴，说话总是俺俺的，读起来总感觉故事不是英国的，而是北方农村的。,,,,,0,0,0,2024-03-09 09:04,未通过审核应用,['https://wx1.sinaimg.cn/large/61437c48ly1hnkgskn4unj20u014fwnc.jpg'],,,黑龙江
5009849102106787,O48dE8Q4r,7794724571,娱乐转转站,想象下让央视#王冰冰采访康巴汉子#丁真，#微博VC计划#L娱乐转转站的微博视频,,,,"王冰冰 采访康巴汉子,微博VC计划",1,2,0,2024-03-09 03:02,微博视频号,,"http://f.video.weibocdn.com/u0/BZwxrcZfgx08d8wkRNte0104120055JH0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200172&ssig=G4NkM7wufN&KID=unistore,video",,浙江
5009837507477690,O47UWvnhU,5059614962,娱乐转转乐,#王冰冰的滑雪秘籍#滑出我所爱谁说冰冰滑雪菜的，get滑雪技能的秘诀后，我们冰冰滑雪技术好着呢卡萨帝高端家电#冬日暖央young#微博VC计划#L娱乐转转乐的微博视频,,,,"王冰冰的滑雪秘籍 ,冬日暖央young",0,1,4,2024-03-09 02:16,微博视频号,,"http://f.video.weibocdn.com/u0/VEpEaXDzgx08d8taqCne01041200oOo70E010.mp4?label=mp4_720p&template=1080x1920.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200172&ssig=4An%2FLlJHHH&KID=unistore,video",,浙江
5009813297954990,O47hTxnsi,5670029565,冷眼观世界_英,现在的网友都是让人意想不到的聪明，wb是一个造谣不需要成本的地方。土土当年为了碰瓷王冰冰，搞出来几百页的ppt整得跟学术论文一样，网友们反而更加心疼冰冰了，美女莫名其妙的经历一场无妄之灾。,,,,,0,0,15,2024-03-09 00:40,iPhone 14 Pro,,,,广东
5009811392168306,O47eP964G,7794724571,娱乐转转站,太优秀了！#王冰冰不仅颜值能打，思辨能力更#微博VC计划#L娱乐转转站的微博视频,,,,王冰冰 不仅颜值能打，思辨能力更,0,1,0,2024-03-09 00:32,微博视频号,,"http://f.video.weibocdn.com/u0/SgpZcSp4gx08d8m2Ot3G010412004rfA0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200172&ssig=WHiR2%2Fylwc&KID=unistore,video",,浙江
5009804688883972,O4740Bh7S,7034393310,吃她喵喵酱的花椒,王冰冰超话时隔32天终于又归我了,,,,,0,11,28,2024-03-09 00:06,王冰冰超话,"['https://wx2.sinaimg.cn/large/007G3B2Cly1hnk17rnrl5j30u01uoq5o.jpg', 'https://wx1.sinaimg.cn/large/007G3B2Cly1hnk18eacixj335s1s04cm.jpg']",,,内蒙古
5012542426451621,O5ghIr4mp,7638528543,吃花椒的花喵,王冰冰超话午好,,,,,0,4,1,2024-03-16 13:25,王冰冰超话,,,,云南
5012540273200655,O5gefdqDt,3607024282,59秒剪辑,主持人口误爆笑名场面，虽然他们失去的是工资，我们却收获了快乐撒贝宁朱广权王冰冰失误搞笑   #亿点曝光计划#L59秒剪辑的微博视频,,,,亿点曝光计划,0,0,0,2024-03-16 13:16,微博视频号,,"http://f.video.weibocdn.com/u0/FydkFdA8gx08dkmIC05q010412014NDz0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714200186&ssig=00sjevhiQM&KID=unistore,video",,贵州
